time_left,ct_score,t_score,map,bomb_planted,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive
26.88,5,1,de_mirage,False,200,233,177,95,8900,6700,2,0,0,2,3
166.9,5,2,de_mirage,False,500,500,0,95,25250,28300,0,0,0,5,5
106.9,5,2,de_mirage,False,500,500,500,500,950,9300,2,5,1,5,5
86.9,5,2,de_mirage,False,500,500,500,500,950,9300,2,5,1,5,5
66.9,5,2,de_mirage,False,400,474,400,494,400,9400,2,5,0,4,5
46.84,5,2,de_mirage,False,400,474,400,494,400,9400,2,5,0,4,5
26.84,5,2,de_mirage,False,200,199,200,198,400,4000,1,2,0,2,2
31.27,5,2,de_mirage,True,193,100,200,99,700,3350,1,1,0,2,1
166.9,6,2,de_mirage,False,500,500,200,0,19850,26300,1,0,0,5,5
106.94,6,2,de_mirage,False,500,500,500,500,2850,2050,4,5,2,5,5
86.94,6,2,de_mirage,False,295,412,298,481,2750,2450,3,5,2,3,5
27.94,6,2,de_mirage,True,295,412,298,481,2750,2750,3,5,2,3,5
7.94,6,2,de_mirage,True,295,412,298,481,2750,2750,3,5,2,3,5
166.9,6,3,de_mirage,False,500,500,298,426,9850,20250,3,5,2,5,5
106.94,6,3,de_mirage,False,500,500,498,426,500,15850,4,5,2,5,5
86.94,6,3,de_mirage,False,500,400,498,353,600,12800,4,4,2,5,4
66.94,6,3,de_mirage,False,500,400,498,353,600,12800,4,4,2,5,4
46.88,6,3,de_mirage,False,500,400,498,353,600,12800,4,4,2,5,4
37.78,6,3,de_mirage,True,100,311,98,337,450,14300,1,4,0,1,4
17.8,6,3,de_mirage,True,100,311,98,337,450,14300,1,4,0,1,4
166.9,6,4,de_mirage,False,500,500,97,321,10100,34850,1,4,0,5,5
106.94,6,4,de_mirage,False,400,500,97,421,8150,25950,1,5,0,4,5
86.8,6,4,de_mirage,False,400,500,97,421,8150,25950,1,5,0,4,5
66.8,6,4,de_mirage,False,400,500,97,421,8150,25950,1,5,0,4,5
46.84,6,4,de_mirage,False,200,500,97,421,4250,26350,1,5,0,2,5
26.84,6,4,de_mirage,False,200,500,97,421,4250,26350,1,5,0,2,5
21.9,6,4,de_mirage,True,100,400,97,351,2650,19000,1,4,0,1,4
166.9,6,5,de_mirage,False,500,500,0,347,22400,43500,0,4,0,5,5
106.94,6,5,de_mirage,False,500,500,500,447,450,35300,1,5,0,5,5
86.9,6,5,de_mirage,False,500,500,500,447,450,35300,1,5,0,5,5
66.9,6,5,de_mirage,False,399,402,400,438,150,35600,1,5,0,4,5
46.88,6,5,de_mirage,False,199,353,200,354,400,27750,0,4,0,2,4
26.81,6,5,de_mirage,False,130,177,189,196,1000,12500,0,2,0,2,2
6.82,6,5,de_mirage,False,100,161,100,196,400,12800,0,2,0,1,2
166.9,6,6,de_mirage,False,500,500,0,100,16150,53350,0,1,0,5,5
106.94,6,6,de_mirage,False,500,500,200,500,11350,31100,0,5,0,5,5
86.9,6,6,de_mirage,False,500,400,200,400,11650,23800,0,4,0,5,4
66.9,6,6,de_mirage,False,2,200,0,200,2250,13200,0,2,0,1,2
166.9,6,7,de_mirage,False,500,500,0,200,29250,48850,0,2,0,5,5
106.94,6,7,de_mirage,False,500,500,500,500,1900,32250,2,5,0,5,5
86.94,6,7,de_mirage,False,312,371,387,390,2000,26400,2,4,0,4,4
66.94,6,7,de_mirage,False,300,171,300,190,1900,15400,1,2,0,3,2
166.9,7,7,de_mirage,False,500,500,296,0,19650,39650,1,0,0,5,5
106.9,7,7,de_mirage,False,500,500,500,500,2950,10400,4,5,4,5,5
86.9,7,7,de_mirage,False,400,478,400,494,2750,10700,4,5,4,4,5
29.06,7,7,de_mirage,True,234,478,287,494,2300,11300,3,5,3,3,5
9.07,7,7,de_mirage,True,16,200,91,199,500,2450,1,2,1,1,2
106.94,8,7,de_mirage,False,500,500,400,300,700,550,0,0,1,5,5
86.9,8,7,de_mirage,False,300,186,200,92,1000,550,0,0,1,3,2
167.0,9,7,de_mirage,False,500,500,100,0,18450,10950,0,0,1,5,5
106.94,9,7,de_mirage,False,500,500,500,500,2850,50,4,4,1,5,5
86.94,9,7,de_mirage,False,471,306,498,394,3150,50,4,4,1,5,4
66.94,9,7,de_mirage,False,471,206,498,294,3450,0,4,3,1,5,3
166.9,10,7,de_mirage,False,500,500,367,0,20600,12350,3,0,1,5,5
86.94,10,7,de_mirage,False,500,500,482,0,9400,11150,5,0,4,5,5
66.94,10,7,de_mirage,False,400,68,382,0,9800,2400,4,0,3,4,1
166.9,11,7,de_mirage,False,500,500,382,0,27150,25950,4,0,3,5,5
106.9,11,7,de_mirage,False,500,500,482,400,13200,700,5,4,3,5,5
86.9,11,7,de_mirage,False,271,378,282,295,10400,950,3,3,2,3,4
66.9,11,7,de_mirage,False,171,200,183,100,8300,450,2,1,1,2,2
5.0,11,7,de_mirage,True,119,100,175,0,8400,450,2,0,1,2,1
166.9,11,8,de_mirage,False,500,500,171,0,20800,19200,2,0,1,5,5
106.94,11,8,de_mirage,False,500,500,471,500,3800,1500,4,5,3,5,5
86.9,11,8,de_mirage,False,375,300,471,299,4400,1350,4,3,3,5,3
28.72,11,8,de_mirage,True,218,0,367,0,3250,0,3,0,2,4,0
166.9,12,8,de_mirage,False,500,500,367,0,22900,18100,3,0,3,5,5
106.9,12,8,de_mirage,False,500,500,467,299,13100,11300,4,2,4,5,5
86.9,12,8,de_mirage,False,400,379,367,199,10250,8650,3,1,3,4,4
66.9,12,8,de_mirage,False,200,73,175,0,6900,2900,2,0,1,2,1
166.9,13,8,de_mirage,False,500,500,175,0,30650,26700,2,0,1,5,5
86.94,13,8,de_mirage,False,500,300,475,300,10050,900,4,3,4,5,3
66.94,13,8,de_mirage,False,300,269,300,299,2050,1300,2,3,3,3,3
31.4,13,8,de_mirage,True,100,100,100,100,150,1000,1,1,1,1,1
167.0,14,8,de_mirage,False,500,500,100,0,28550,24150,1,0,1,5,5
167.0,14,8,de_mirage,False,500,500,200,100,16400,19450,2,1,1,5,5
167.0,14,8,de_mirage,False,500,500,500,500,4800,950,5,5,2,5,5
166.9,14,8,de_mirage,False,500,500,500,500,4800,950,5,5,2,5,5
106.9,14,8,de_mirage,False,500,500,500,500,4800,550,5,5,2,5,5
86.9,14,8,de_mirage,False,500,500,500,500,4800,550,5,5,2,5,5
66.9,14,8,de_mirage,False,500,258,500,287,5400,300,5,3,2,5,3
46.8,14,8,de_mirage,False,300,30,300,91,3200,800,3,1,2,3,1
166.9,15,8,de_mirage,False,500,500,300,0,22350,18150,3,0,2,5,5
106.9,15,8,de_mirage,False,492,500,500,500,8250,200,5,1,4,5,5
86.9,15,8,de_mirage,False,146,342,192,400,4050,1050,2,1,2,2,4
35.34,15,8,de_mirage,True,146,242,192,300,4150,1000,2,1,2,2,3
166.9,15,9,de_mirage,False,500,500,0,300,15650,18050,0,1,0,5,5
106.94,15,9,de_mirage,False,400,500,0,500,13000,4650,0,5,0,4,5
86.94,15,9,de_mirage,False,79,248,0,292,7450,4150,0,3,0,2,3
26.84,15,9,de_mirage,True,79,248,0,292,7450,4450,0,3,0,2,3
6.84,15,9,de_mirage,True,68,226,0,280,2650,4750,0,3,0,1,3
166.9,15,10,de_mirage,False,500,500,0,277,25550,23350,0,3,0,5,5
106.94,15,10,de_mirage,False,500,500,500,477,1250,10650,1,5,2,5,5
86.94,15,10,de_mirage,False,500,500,500,477,1250,10650,1,5,2,5,5
66.94,15,10,de_mirage,False,300,200,300,192,1150,5350,1,2,1,3,2
22.19,15,10,de_mirage,True,234,100,299,92,1450,3450,1,1,1,3,1
169.9,0,0,de_mirage,False,500,500,0,0,4000,4000,0,0,0,5,5
109.9,0,0,de_mirage,False,500,500,300,400,550,550,0,0,1,5,5
170.0,1,0,de_mirage,False,500,500,194,0,18300,10350,0,0,1,5,5
110.0,1,0,de_mirage,False,500,500,500,500,450,1350,5,2,1,5,5
90.0,1,0,de_mirage,False,317,371,389,466,300,1450,4,2,1,4,5
109.94,1,1,de_mirage,False,500,500,400,500,150,3300,2,5,0,5,5
89.94,1,1,de_mirage,False,494,500,400,500,150,3300,2,5,0,5,5
69.94,1,1,de_mirage,False,468,500,396,500,150,3300,2,5,0,5,5
49.9,1,1,de_mirage,False,468,500,396,500,150,3300,2,5,0,5,5
29.9,1,1,de_mirage,False,334,250,291,296,700,3300,2,3,0,4,3
169.9,1,2,de_mirage,False,500,500,0,90,10650,21650,0,1,0,5,5
109.94,1,2,de_mirage,False,500,500,0,490,10650,4750,0,5,0,5,5
89.94,1,2,de_mirage,False,100,421,0,446,1950,6250,0,5,0,1,5
169.9,1,3,de_mirage,False,500,500,0,446,22650,23100,0,5,0,5,5
109.94,1,3,de_mirage,False,500,500,400,446,200,21300,1,5,0,5,5
89.9,1,3,de_mirage,False,500,500,400,446,200,21300,1,5,0,5,5
69.9,1,3,de_mirage,False,287,380,200,412,150,22200,0,5,0,3,5
26.16,1,3,de_mirage,True,263,380,196,412,150,22500,0,5,0,3,5
6.13,1,3,de_mirage,True,263,380,196,412,150,22500,0,5,0,3,5
169.9,1,4,de_mirage,False,500,500,196,402,14700,40000,0,5,0,5,5
109.94,1,4,de_mirage,False,500,500,196,402,13500,30050,0,5,0,5,5
89.94,1,4,de_mirage,False,500,300,296,246,12550,20100,0,3,0,5,3
69.94,1,4,de_mirage,False,429,100,285,59,13150,9150,0,1,0,5,1
169.9,2,4,de_mirage,False,500,500,285,0,29700,36750,0,0,0,5,5
109.94,2,4,de_mirage,False,500,500,485,500,14700,10700,2,5,3,5,5
89.94,2,4,de_mirage,False,500,475,485,500,14700,10700,2,5,3,5,5
69.94,2,4,de_mirage,False,500,475,484,500,14700,10700,2,5,3,5,5
49.94,2,4,de_mirage,False,500,475,484,500,14700,10700,2,5,3,5,5
29.94,2,4,de_mirage,False,300,375,288,400,8450,9350,2,4,3,3,4
30.9,2,4,de_mirage,True,100,212,89,290,1650,7250,0,3,1,1,3
10.91,2,4,de_mirage,True,100,212,89,290,1650,7250,0,3,1,1,3
169.9,2,5,de_mirage,False,500,500,89,288,27300,29500,0,3,1,5,5
109.94,2,5,de_mirage,False,500,500,489,488,3700,17000,1,5,1,5,5
89.94,2,5,de_mirage,False,300,448,300,483,2450,17600,1,5,0,3,5
25.42,2,5,de_mirage,True,200,448,200,483,1050,18200,1,5,0,2,5
5.42,2,5,de_mirage,True,200,448,200,483,1050,18200,1,5,0,2,5
170.0,2,6,de_mirage,False,500,500,200,460,18200,35700,1,5,0,5,5
170.0,2,6,de_mirage,False,500,500,200,460,18200,32000,1,5,0,5,5
161.0,2,6,de_mirage,False,500,500,200,460,18200,32000,1,5,0,5,5
101.0,2,6,de_mirage,False,500,454,500,444,3350,29900,1,5,0,5,5
80.94,2,6,de_mirage,False,487,452,493,443,3350,29900,1,5,0,5,5
60.94,2,6,de_mirage,False,487,452,493,443,3350,29900,1,5,0,5,5
40.94,2,6,de_mirage,False,487,452,493,443,3350,29900,1,5,0,5,5
20.95,2,6,de_mirage,False,487,452,493,443,3350,29900,1,5,0,5,5
0.95,2,6,de_mirage,False,240,52,289,77,2800,6800,0,1,0,3,1
169.9,3,6,de_mirage,False,500,500,289,77,20600,36100,0,1,0,5,5
109.94,3,6,de_mirage,False,500,500,500,477,3800,16200,3,5,3,5,5
89.9,3,6,de_mirage,False,500,500,500,477,3800,15900,3,5,3,5,5
69.9,3,6,de_mirage,False,500,400,500,377,4100,13600,3,4,3,5,4
49.88,3,6,de_mirage,False,500,400,500,377,4100,13600,3,4,3,5,4
29.89,3,6,de_mirage,False,500,400,500,377,4100,13600,3,4,3,5,4
170.0,4,6,de_mirage,False,500,500,389,0,21350,25700,3,0,3,5,5
170.0,4,6,de_mirage,False,500,500,489,0,11150,25700,4,0,4,5,5
169.6,4,6,de_mirage,False,500,500,489,400,11150,7600,4,4,4,5,5
109.56,4,6,de_mirage,False,500,500,489,500,11150,2300,4,5,4,5,5
89.56,4,6,de_mirage,False,500,483,489,494,11150,2300,4,5,4,5,5
69.56,4,6,de_mirage,False,400,411,389,488,8900,2600,3,5,4,4,5
49.56,4,6,de_mirage,False,400,411,389,488,8900,2600,3,5,4,4,5
29.56,4,6,de_mirage,False,249,208,289,288,7200,1550,2,3,3,3,3
9.56,4,6,de_mirage,False,141,100,180,100,4150,300,1,1,2,2,1
170.0,5,6,de_mirage,False,500,500,180,100,28200,12800,1,1,2,5,5
109.94,5,6,de_mirage,False,500,500,491,300,8850,8700,4,1,3,5,5
89.94,5,6,de_mirage,False,400,168,400,197,6400,2300,4,1,2,4,2
69.94,5,6,de_mirage,False,248,100,292,100,6700,600,3,1,2,3,1
49.9,5,6,de_mirage,False,248,100,292,100,6700,600,3,1,2,3,1
169.9,6,6,de_mirage,False,500,500,290,0,26400,23800,3,0,2,5,5
109.9,6,6,de_mirage,False,500,500,490,500,13350,2100,4,5,3,5,5
89.9,6,6,de_mirage,False,500,500,490,500,13350,2100,4,5,3,5,5
69.94,6,6,de_mirage,False,400,445,400,496,10450,2400,3,5,3,4,5
49.9,6,6,de_mirage,False,400,375,400,472,10450,2400,3,5,3,4,5
29.92,6,6,de_mirage,False,100,86,100,100,1100,800,1,1,1,1,1
169.9,6,7,de_mirage,False,500,500,0,98,21350,19850,0,1,0,5,5
109.94,6,7,de_mirage,False,500,500,500,498,200,2600,1,4,0,5,5
89.94,6,7,de_mirage,False,500,500,500,498,200,2600,1,4,0,5,5
69.94,6,7,de_mirage,False,500,500,500,498,200,2600,1,4,0,5,5
49.9,6,7,de_mirage,False,500,400,500,398,300,2600,1,3,0,5,4
29.9,6,7,de_mirage,False,400,218,400,298,300,2850,1,2,0,4,3
9.84,6,7,de_mirage,False,134,80,190,95,300,400,0,0,0,2,1
169.9,6,8,de_mirage,False,500,500,0,91,10700,20450,0,0,0,5,5
109.94,6,8,de_mirage,False,500,500,400,500,950,1550,2,5,0,5,5
89.9,6,8,de_mirage,False,200,292,100,300,850,1850,0,3,0,2,3
69.9,6,8,de_mirage,False,100,192,100,200,750,850,0,2,0,1,2
169.9,9,6,de_mirage,False,500,500,0,0,4000,4000,0,0,0,5,5
109.9,9,6,de_mirage,False,500,500,400,400,700,600,0,0,1,5,5
89.9,9,6,de_mirage,False,464,487,388,393,700,600,0,0,1,5,5
69.9,9,6,de_mirage,False,294,123,288,179,1150,600,0,0,1,4,2
49.84,9,6,de_mirage,False,198,123,288,179,1150,600,0,0,1,4,2
170.0,10,6,de_mirage,False,500,500,288,0,18450,10400,0,0,1,5,5
109.94,10,6,de_mirage,False,500,500,500,0,250,10400,4,0,1,5,5
169.9,11,6,de_mirage,False,500,500,477,0,18300,22400,4,0,1,5,5
109.94,11,6,de_mirage,False,500,500,477,500,13100,400,4,5,3,5,5
89.94,11,6,de_mirage,False,320,253,382,396,11300,650,3,4,2,4,4
70.0,11,6,de_mirage,False,320,214,382,298,11900,300,3,3,2,4,3
49.97,11,6,de_mirage,False,242,143,370,200,12500,250,3,2,2,4,2
169.9,12,6,de_mirage,False,500,500,370,0,31450,15200,3,0,2,5,5
109.94,12,6,de_mirage,False,500,500,484,500,20300,6250,5,2,4,5,5
89.9,12,6,de_mirage,False,400,393,384,400,15550,4950,4,2,3,4,4
170.0,13,6,de_mirage,False,500,500,183,0,38050,23750,2,0,2,5,5
109.94,13,6,de_mirage,False,500,500,483,500,18650,700,5,5,4,5,5
89.94,13,6,de_mirage,False,320,83,384,193,11500,500,4,2,3,4,2
170.0,14,6,de_mirage,False,500,500,284,0,36200,18300,3,0,2,5,5
109.94,14,6,de_mirage,False,500,500,484,500,21400,9000,5,3,4,5,5
89.94,14,6,de_mirage,False,460,164,468,275,22000,5250,5,2,4,5,3
69.94,14,6,de_mirage,False,198,121,181,185,7100,3850,2,1,2,2,2
49.9,14,6,de_mirage,False,169,94,179,99,7400,1800,2,1,2,2,1
29.9,14,6,de_mirage,False,169,94,179,99,7400,1800,2,1,2,2,1
37.7,14,6,de_mirage,True,169,94,179,99,7400,2100,2,1,2,2,1
169.9,15,6,de_mirage,False,500,500,179,0,40700,31200,2,0,2,5,5
109.94,15,6,de_mirage,False,500,500,479,500,20400,5300,5,4,5,5,5
89.94,15,6,de_mirage,False,460,500,479,500,20400,5300,5,4,5,5,5
69.94,15,6,de_mirage,False,460,500,479,500,20400,5300,5,4,5,5,5
49.9,15,6,de_mirage,False,460,500,479,500,20400,5300,5,4,5,5,5
39.84,15,6,de_mirage,True,260,247,281,294,13200,4400,3,3,3,3,3
19.84,15,6,de_mirage,True,200,245,181,293,9050,4500,2,3,2,2,3
169.9,15,7,de_mirage,False,500,500,0,91,28400,23150,0,1,0,5,5
170.0,15,7,de_mirage,False,500,500,0,491,25300,1250,0,5,0,5,5
170.0,15,7,de_mirage,False,500,500,400,491,7450,1250,2,5,2,5,5
111.5,15,7,de_mirage,False,500,500,500,491,1250,1250,3,5,2,5,5
71.5,15,7,de_mirage,False,300,247,300,350,300,1450,2,4,1,3,4
51.47,15,7,de_mirage,False,300,212,300,342,300,1450,2,4,1,3,4
31.48,15,7,de_mirage,False,100,181,100,334,150,1850,1,4,0,1,4
109.94,15,8,de_mirage,False,500,500,0,434,10050,11300,0,5,0,5,5
89.94,15,8,de_mirage,False,410,484,0,425,10050,11300,0,5,0,5,5
69.94,15,8,de_mirage,False,410,484,0,425,10050,11300,0,5,0,5,5
109.94,15,9,de_mirage,False,500,500,400,438,14450,17100,0,5,0,5,5
89.94,15,9,de_mirage,False,500,500,400,438,14450,17100,0,5,0,5,5
69.9,15,9,de_mirage,False,400,400,300,338,10950,15650,0,4,0,4,4
49.88,15,9,de_mirage,False,400,400,300,338,10950,15650,0,4,0,4,4
29.89,15,9,de_mirage,False,300,303,200,334,7850,15950,0,4,0,3,4
38.66,15,9,de_mirage,True,100,103,100,177,2300,8550,0,2,0,1,2
18.66,15,9,de_mirage,True,100,103,100,177,2300,8550,0,2,0,1,2
170.0,15,10,de_mirage,False,500,500,0,177,29650,34950,0,2,0,5,5
170.0,15,10,de_mirage,False,500,500,0,496,29650,17900,0,5,0,5,5
168.5,15,10,de_mirage,False,500,500,400,496,3550,17900,1,5,1,5,5
108.56,15,10,de_mirage,False,500,500,500,496,1150,17900,2,5,1,5,5
88.56,15,10,de_mirage,False,475,466,496,484,1150,17900,2,5,1,5,5
35.16,15,10,de_mirage,True,275,120,296,196,300,9000,1,2,0,3,2
170.0,15,11,de_mirage,False,500,500,0,196,19050,35950,0,2,0,5,5
110.0,15,11,de_mirage,False,500,500,100,496,15400,19550,0,5,0,5,5
90.0,15,11,de_mirage,False,500,500,100,496,15400,19550,0,5,0,5,5
70.0,15,11,de_mirage,False,100,288,100,385,3100,18150,0,4,0,1,4
170.0,15,12,de_mirage,False,500,500,0,381,32700,37600,0,4,0,5,5
109.94,15,12,de_mirage,False,500,500,500,492,1250,28450,3,5,3,5,5
89.94,15,12,de_mirage,False,500,500,500,492,1250,28450,3,5,3,5,5
49.97,15,12,de_mirage,False,373,100,396,96,2050,4150,3,1,3,4,1
21.28,15,12,de_mirage,True,300,0,300,0,2300,0,2,0,3,3,0
166.9,0,0,de_overpass,False,500,500,0,0,4000,4000,0,0,0,5,5
106.94,0,0,de_overpass,False,500,500,400,400,700,700,0,0,0,5,5
166.9,1,0,de_overpass,False,500,500,200,0,18450,10800,0,0,0,5,5
106.94,1,0,de_overpass,False,500,500,500,500,1250,150,5,4,0,5,5
86.9,1,0,de_overpass,False,500,500,500,500,1250,150,5,4,0,5,5
66.9,1,0,de_overpass,False,260,304,298,378,1200,750,3,3,0,3,4
46.88,1,0,de_overpass,False,100,186,100,264,50,1350,1,3,0,1,3
35.97,1,0,de_overpass,True,100,173,100,194,350,1300,1,2,0,1,2
15.9,1,0,de_overpass,True,100,173,100,194,350,1300,1,2,0,1,2
166.9,1,1,de_overpass,False,500,500,0,92,9750,18200,0,1,0,5,5
106.9,1,1,de_overpass,False,500,500,500,492,300,2700,3,5,0,5,5
86.9,1,1,de_overpass,False,500,500,500,492,300,2700,3,5,0,5,5
66.9,1,1,de_overpass,False,386,432,400,489,300,3300,3,5,0,4,5
46.78,1,1,de_overpass,False,86,386,100,485,50,4500,1,5,0,1,5
166.9,1,2,de_overpass,False,500,500,0,485,9800,21050,0,5,0,5,5
106.9,1,2,de_overpass,False,500,500,0,485,9800,17050,0,5,0,5,5
86.9,1,2,de_overpass,False,499,439,0,462,9800,17050,0,5,0,5,5
66.9,1,2,de_overpass,False,352,439,0,462,7850,17350,0,5,0,4,5
46.88,1,2,de_overpass,False,168,410,0,446,3950,18250,0,5,0,2,5
166.9,1,3,de_overpass,False,500,500,0,435,21800,35700,0,5,0,5,5
106.8,1,3,de_overpass,False,500,500,500,435,150,23950,1,5,0,5,5
86.8,1,3,de_overpass,False,280,323,395,336,450,16750,1,4,0,4,4
66.8,1,3,de_overpass,False,280,323,395,336,450,16750,1,4,0,4,4
46.84,1,3,de_overpass,False,190,223,200,248,450,12450,0,3,0,2,3
36.47,1,3,de_overpass,True,90,63,100,158,300,11600,0,2,0,1,2
166.9,1,4,de_overpass,False,500,500,0,158,15550,41800,0,2,0,5,5
106.9,1,4,de_overpass,False,500,500,400,458,9450,26000,1,5,0,5,5
86.8,1,4,de_overpass,False,300,459,200,456,6100,26600,0,5,0,3,5
66.8,1,4,de_overpass,False,100,418,100,454,1500,27200,0,5,0,1,5
166.9,1,5,de_overpass,False,500,500,0,254,27050,43550,0,3,0,5,5
106.9,1,5,de_overpass,False,500,500,500,454,1100,31750,3,5,0,5,5
86.9,1,5,de_overpass,False,500,500,500,454,1100,31750,3,5,0,5,5
66.9,1,5,de_overpass,False,400,245,400,317,1350,30250,2,4,0,4,4
166.9,2,5,de_overpass,False,500,500,300,0,18650,39350,2,0,0,5,5
106.9,2,5,de_overpass,False,500,500,500,500,4250,12900,4,5,2,5,5
86.8,2,5,de_overpass,False,376,492,400,500,3500,13200,3,5,1,4,5
66.8,2,5,de_overpass,False,357,414,400,494,3500,13200,3,5,1,4,5
46.8,2,5,de_overpass,False,357,414,400,494,3500,13200,3,5,1,4,5
26.81,2,5,de_overpass,False,125,365,200,397,3150,8900,2,4,1,2,4
22.12,2,5,de_overpass,True,14,122,91,184,2950,5050,1,2,0,1,2
166.9,2,6,de_overpass,False,500,500,0,184,19450,30950,0,2,0,5,5
106.9,2,6,de_overpass,False,500,500,400,484,11050,14250,1,5,0,5,5
86.9,2,6,de_overpass,False,380,500,300,484,9550,14550,1,5,0,4,5
66.9,2,6,de_overpass,False,202,500,287,484,7600,14850,1,5,0,3,5
38.5,2,6,de_overpass,True,202,500,287,484,7600,15150,1,5,0,3,5
166.9,2,7,de_overpass,False,500,500,0,200,28750,32300,0,2,0,5,5
106.9,2,7,de_overpass,False,500,500,500,500,1150,14050,3,5,1,5,5
86.9,2,7,de_overpass,False,500,500,500,500,1150,14050,3,5,1,5,5
46.88,2,7,de_overpass,False,300,354,300,459,1000,14450,2,5,0,3,5
26.86,2,7,de_overpass,False,37,354,84,459,300,15050,1,5,0,1,5
167.0,2,8,de_overpass,False,500,500,0,459,18150,31900,0,5,0,5,5
167.0,2,8,de_overpass,False,500,500,0,459,17450,28100,0,5,0,5,5
167.0,2,8,de_overpass,False,500,500,400,459,11450,28100,0,5,0,5,5
166.9,2,8,de_overpass,False,500,500,400,459,10850,28100,0,5,0,5,5
106.9,2,8,de_overpass,False,500,500,400,459,10850,27700,0,5,0,5,5
86.8,2,8,de_overpass,False,457,300,396,262,11450,14250,0,3,0,5,3
66.8,2,8,de_overpass,False,433,300,396,262,11450,14250,0,3,0,5,3
46.84,2,8,de_overpass,False,269,300,393,262,8200,14550,0,3,0,4,3
32.72,2,8,de_overpass,True,169,200,293,177,6800,9700,0,2,0,3,2
12.73,2,8,de_overpass,True,57,200,96,177,3100,10100,0,2,0,1,2
166.9,2,9,de_overpass,False,500,500,0,171,28750,45550,0,2,0,5,5
106.8,2,9,de_overpass,False,500,500,500,471,950,29950,3,5,0,5,5
86.8,2,9,de_overpass,False,426,500,487,471,950,29950,3,5,0,5,5
66.8,2,9,de_overpass,False,226,400,287,371,400,21850,2,4,0,3,4
46.84,2,9,de_overpass,False,226,400,287,371,400,21850,2,4,0,3,4
31.7,2,9,de_overpass,True,100,100,100,70,500,7400,0,1,0,1,1
166.9,2,10,de_overpass,False,500,500,0,65,18950,47600,0,1,0,5,5
106.9,2,10,de_overpass,False,500,500,500,465,700,27600,1,5,0,5,5
86.8,2,10,de_overpass,False,400,483,400,459,700,27700,1,5,0,4,5
66.8,2,10,de_overpass,False,400,483,400,459,700,27700,1,5,0,4,5
46.8,2,10,de_overpass,False,400,483,400,459,700,27700,1,5,0,4,5
26.81,2,10,de_overpass,False,400,483,400,459,700,27700,1,5,0,4,5
6.81,2,10,de_overpass,False,100,100,100,100,600,6950,0,1,0,1,1
166.9,3,10,de_overpass,False,500,500,100,100,18150,33800,0,1,0,5,5
106.9,3,10,de_overpass,False,500,500,500,500,950,13700,4,5,1,5,5
86.9,3,10,de_overpass,False,500,500,500,500,950,13700,4,5,1,5,5
66.9,3,10,de_overpass,False,500,500,500,500,950,13700,4,5,1,5,5
46.84,3,10,de_overpass,False,300,372,300,476,50,14300,2,5,0,3,5
26.84,3,10,de_overpass,False,100,100,100,100,650,1650,1,1,0,1,1
166.9,4,10,de_overpass,False,500,500,100,0,18700,24400,1,0,0,5,5
106.8,4,10,de_overpass,False,500,500,500,500,200,3100,5,4,1,5,5
86.8,4,10,de_overpass,False,400,478,400,490,150,3400,4,4,1,4,5
66.8,4,10,de_overpass,False,400,378,400,390,450,1650,4,3,1,4,4
46.78,4,10,de_overpass,False,300,278,300,290,150,1800,3,2,1,3,3
166.9,10,5,de_overpass,False,500,500,0,0,4000,4000,0,0,0,5,5
106.9,10,5,de_overpass,False,500,500,200,300,1100,450,0,0,1,5,5
86.9,10,5,de_overpass,False,400,400,200,200,600,600,0,0,1,4,4
166.9,10,6,de_overpass,False,500,500,0,192,11200,18200,0,0,0,5,5
106.9,10,6,de_overpass,False,500,500,500,500,1050,1250,2,5,1,5,5
86.9,10,6,de_overpass,False,400,500,400,500,1050,1850,1,5,1,4,5
39.12,10,6,de_overpass,True,272,300,288,300,350,500,1,3,1,3,3
166.9,11,6,de_overpass,False,500,500,84,0,20350,14350,0,0,1,5,5
106.9,11,6,de_overpass,False,500,500,484,500,1050,550,4,5,2,5,5
86.8,11,6,de_overpass,False,335,200,374,200,1900,550,3,2,2,4,2
66.8,11,6,de_overpass,False,331,200,374,200,1900,550,3,2,2,4,2
46.8,11,6,de_overpass,False,209,74,270,93,2200,750,2,1,2,3,1
166.9,12,6,de_overpass,False,500,500,270,0,18800,10650,2,0,2,5,5
106.9,12,6,de_overpass,False,500,500,470,0,3800,9350,4,0,4,5,5
86.9,12,6,de_overpass,False,419,256,466,0,4100,7550,4,0,4,5,4
166.9,13,6,de_overpass,False,500,500,458,0,21550,21350,4,0,4,5,5
106.8,13,6,de_overpass,False,500,500,458,500,18050,200,4,5,4,5,5
86.8,13,6,de_overpass,False,189,200,171,200,9000,650,2,2,2,2,2
66.8,13,6,de_overpass,False,189,200,171,200,9000,650,2,2,2,2,2
36.2,13,6,de_overpass,True,96,112,85,187,5300,1250,1,2,1,1,2
16.19,13,6,de_overpass,True,96,112,85,187,5300,1250,1,2,1,1,2
166.9,13,7,de_overpass,False,500,500,83,66,26250,19200,1,1,1,5,5
106.8,13,7,de_overpass,False,500,500,483,465,3000,2100,3,4,2,5,5
86.8,13,7,de_overpass,False,497,444,483,464,3000,2100,3,4,2,5,5
66.8,13,7,de_overpass,False,497,444,483,464,3000,2100,3,4,2,5,5
46.78,13,7,de_overpass,False,497,444,483,464,3000,2100,3,4,2,5,5
